date,time,run,trial,treatment,ps_tank_end,room_end,tank,light,sequence,day,hab_avail,hab,count,counted_yn,ow_loc
11/12/2020,22:00:00,3,16,1,1,1,4,1,3,9,2,2,5,1,2
11/12/2020,22:00:00,3,17,1,1,1,5,1,3,9,2,2,8,1,2
11/12/2020,22:00:00,3,18,1,1,1,6,1,3,9,2,2,5,1,2
11/12/2020,23:00:00,3,13,0,1,0,1,1,3,9,2,2,4,1,2
11/12/2020,23:00:00,3,14,0,1,0,2,1,3,9,2,2,6,1,2
11/12/2020,23:00:00,3,15,0,1,0,3,1,3,9,2,2,6,1,2
11/12/2020,23:00:00,3,16,1,1,1,4,1,3,9,2,2,3,1,2
11/12/2020,23:00:00,3,17,1,1,1,5,1,3,9,2,2,7,1,2
11/12/2020,23:00:00,3,18,1,1,1,6,1,3,9,2,2,6,1,2
12/12/2020,00:00:00,3,13,0,1,0,1,1,3,10,2,2,5,1,2
12/12/2020,00:00:00,3,14,0,1,0,2,1,3,10,2,2,4,1,2
12/12/2020,00:00:00,3,15,0,1,0,3,1,3,10,2,2,5,1,2
12/12/2020,00:00:00,3,16,1,1,1,4,1,3,10,2,2,5,1,2
12/12/2020,00:00:00,3,17,1,1,1,5,1,3,10,2,2,8,1,2
12/12/2020,00:00:00,3,18,1,1,1,6,1,3,10,2,2,4,1,2
12/12/2020,01:00:00,3,13,0,1,0,1,1,3,10,2,2,6,1,2
12/12/2020,01:00:00,3,14,0,1,0,2,1,3,10,2,2,5,1,2
12/12/2020,01:00:00,3,15,0,1,0,3,1,3,10,2,2,5,1,2
12/12/2020,01:00:00,3,16,1,1,1,4,1,3,10,2,2,3,1,2
12/12/2020,01:00:00,3,17,1,1,1,5,1,3,10,2,2,8,1,2
12/12/2020,01:00:00,3,18,1,1,1,6,1,3,10,2,2,4,1,2
12/12/2020,02:00:00,3,13,0,1,0,1,1,3,10,2,2,4,1,2
12/12/2020,02:00:00,3,14,0,1,0,2,1,3,10,2,2,4,1,2
12/12/2020,02:00:00,3,15,0,1,0,3,1,3,10,2,2,5,1,2
12/12/2020,02:00:00,3,16,1,1,1,4,1,3,10,2,2,3,1,2
12/12/2020,02:00:00,3,17,1,1,1,5,1,3,10,2,2,8,1,2
12/12/2020,02:00:00,3,18,1,1,1,6,1,3,10,2,2,3,1,2
12/12/2020,03:00:00,3,13,0,1,0,1,1,3,10,2,2,4,1,2
12/12/2020,03:00:00,3,14,0,1,0,2,1,3,10,2,2,3,1,2
12/12/2020,03:00:00,3,15,0,1,0,3,1,3,10,2,2,2,1,2
12/12/2020,03:00:00,3,16,1,1,1,4,1,3,10,2,2,0,0,2
12/12/2020,03:00:00,3,17,1,1,1,5,1,3,10,2,2,7,1,2
12/12/2020,03:00:00,3,18,1,1,1,6,1,3,10,2,2,5,1,2
12/12/2020,04:00:00,3,13,0,1,0,1,1,3,10,2,2,5,1,2
12/12/2020,04:00:00,3,14,0,1,0,2,1,3,10,2,2,5,1,2
12/12/2020,04:00:00,3,15,0,1,0,3,1,3,10,2,2,2,1,2
12/12/2020,04:00:00,3,16,1,1,1,4,1,3,10,2,2,2,1,2
12/12/2020,04:00:00,3,17,1,1,1,5,1,3,10,2,2,9,1,2
12/12/2020,04:00:00,3,18,1,1,1,6,1,3,10,2,2,6,1,2
12/12/2020,05:00:00,3,13,0,1,0,1,1,3,10,2,2,4,1,2
12/12/2020,05:00:00,3,14,0,1,0,2,1,3,10,2,2,5,1,2
12/12/2020,05:00:00,3,15,0,1,0,3,1,3,10,2,2,4,1,2
12/12/2020,05:00:00,3,16,1,1,1,4,1,3,10,2,2,3,1,2
12/12/2020,05:00:00,3,17,1,1,1,5,1,3,10,2,2,7,1,2
12/12/2020,05:00:00,3,18,1,1,1,6,1,3,10,2,2,6,1,2
12/12/2020,06:00:00,3,13,0,1,0,1,0,3,10,2,2,0,0,2
12/12/2020,06:00:00,3,14,0,1,0,2,0,3,10,2,2,5,1,2
12/12/2020,06:00:00,3,15,0,1,0,3,0,3,10,2,2,0,0,2
12/12/2020,06:00:00,3,16,1,1,1,4,0,3,10,2,2,0,0,2
12/12/2020,06:00:00,3,17,1,1,1,5,0,3,10,2,2,8,1,2
12/12/2020,06:00:00,3,18,1,1,1,6,0,3,10,2,2,0,0,2
12/12/2020,07:00:00,3,13,0,1,0,1,0,3,10,2,2,7,1,2
12/12/2020,07:00:00,3,14,0,1,0,2,0,3,10,2,2,0,0,2
12/12/2020,07:00:00,3,15,0,1,0,3,0,3,10,2,2,0,0,2
12/12/2020,07:00:00,3,16,1,1,1,4,0,3,10,2,2,0,0,2
12/12/2020,07:00:00,3,17,1,1,1,5,0,3,10,2,2,3,1,2
12/12/2020,07:00:00,3,18,1,1,1,6,0,3,10,2,2,0,0,2
12/12/2020,08:00:00,3,13,0,1,0,1,0,4,10,3,2,0,0,2
12/12/2020,08:00:00,3,14,0,1,0,2,0,4,10,3,2,0,0,2
12/12/2020,08:00:00,3,15,0,1,0,3,0,4,10,3,2,0,0,2
12/12/2020,08:00:00,3,16,1,1,1,4,0,4,10,3,2,0,0,2
12/12/2020,08:00:00,3,17,1,1,1,5,0,4,10,3,2,0,0,2
12/12/2020,08:00:00,3,18,1,1,1,6,0,4,10,3,2,0,0,2
12/12/2020,09:00:00,3,13,0,1,0,1,0,4,10,3,2,0,0,2
12/12/2020,09:00:00,3,14,0,1,0,2,0,4,10,3,2,0,0,2
12/12/2020,09:00:00,3,15,0,1,0,3,0,4,10,3,2,0,0,2
12/12/2020,09:00:00,3,16,1,1,1,4,0,4,10,3,2,0,0,2
12/12/2020,09:00:00,3,17,1,1,1,5,0,4,10,3,2,0,0,2
12/12/2020,09:00:00,3,18,1,1,1,6,0,4,10,3,2,0,0,2
12/12/2020,10:00:00,3,13,0,1,0,1,0,4,10,3,2,0,0,2
12/12/2020,10:00:00,3,14,0,1,0,2,0,4,10,3,2,0,0,2
12/12/2020,10:00:00,3,15,0,1,0,3,0,4,10,3,2,0,0,2
12/12/2020,10:00:00,3,16,1,1,1,4,0,4,10,3,2,0,0,2
12/12/2020,10:00:00,3,17,1,1,1,5,0,4,10,3,2,0,0,2
12/12/2020,10:00:00,3,18,1,1,1,6,0,4,10,3,2,0,0,2
12/12/2020,11:00:00,3,13,0,1,0,1,0,4,10,3,2,4,1,2
12/12/2020,11:00:00,3,14,0,1,0,2,0,4,10,3,2,3,1,2
12/12/2020,11:00:00,3,15,0,1,0,3,0,4,10,3,2,0,0,2
12/12/2020,11:00:00,3,16,1,1,1,4,0,4,10,3,2,0,0,2
12/12/2020,11:00:00,3,17,1,1,1,5,0,4,10,3,2,10,1,2
12/12/2020,11:00:00,3,18,1,1,1,6,0,4,10,3,2,0,0,2
12/12/2020,12:00:00,3,13,0,1,0,1,0,4,10,3,2,0,0,2
12/12/2020,12:00:00,3,14,0,1,0,2,0,4,10,3,2,0,0,2
12/12/2020,12:00:00,3,15,0,1,0,3,0,4,10,3,2,4,1,2
12/12/2020,12:00:00,3,16,1,1,1,4,0,4,10,3,2,0,0,2
12/12/2020,12:00:00,3,17,1,1,1,5,0,4,10,3,2,0,0,2
12/12/2020,12:00:00,3,18,1,1,1,6,0,4,10,3,2,0,0,2
12/12/2020,13:00:00,3,13,0,1,0,1,0,4,10,3,2,0,0,2
12/12/2020,13:00:00,3,14,0,1,0,2,0,4,10,3,2,6,1,2
12/12/2020,13:00:00,3,15,0,1,0,3,0,4,10,3,2,4,1,2
12/12/2020,13:00:00,3,16,1,1,1,4,0,4,10,3,2,0,0,2
12/12/2020,13:00:00,3,17,1,1,1,5,0,4,10,3,2,10,1,2
12/12/2020,13:00:00,3,18,1,1,1,6,0,4,10,3,2,0,0,2
12/12/2020,14:00:00,3,13,0,1,0,1,0,4,10,3,2,0,0,2
12/12/2020,14:00:00,3,14,0,1,0,2,0,4,10,3,2,0,0,2
12/12/2020,14:00:00,3,15,0,1,0,3,0,4,10,3,2,0,0,2
12/12/2020,14:00:00,3,16,1,1,1,4,0,4,10,3,2,0,0,2
12/12/2020,14:00:00,3,17,1,1,1,5,0,4,10,3,2,9,1,2
12/12/2020,14:00:00,3,18,1,1,1,6,0,4,10,3,2,0,0,2
12/12/2020,15:00:00,3,13,0,1,0,1,1,4,10,3,2,6,1,2
12/12/2020,15:00:00,3,14,0,1,0,2,1,4,10,3,2,6,1,2
12/12/2020,15:00:00,3,15,0,1,0,3,1,4,10,3,2,6,1,2
12/12/2020,15:00:00,3,16,1,1,1,4,1,4,10,3,2,0,0,2
12/12/2020,15:00:00,3,17,1,1,1,5,1,4,10,3,2,12,1,2
12/12/2020,15:00:00,3,18,1,1,1,6,1,4,10,3,2,12,1,2
12/12/2020,16:00:00,3,13,0,1,0,1,1,4,10,3,2,7,1,2
12/12/2020,16:00:00,3,14,0,1,0,2,1,4,10,3,2,6,1,2
12/12/2020,16:00:00,3,15,0,1,0,3,1,4,10,3,2,7,1,2
12/12/2020,16:00:00,3,16,1,1,1,4,1,4,10,3,2,6,1,2
12/12/2020,16:00:00,3,17,1,1,1,5,1,4,10,3,2,9,1,2
12/12/2020,16:00:00,3,18,1,1,1,6,1,4,10,3,2,7,1,2
12/12/2020,17:00:00,3,13,0,1,0,1,1,4,10,3,2,7,1,2
12/12/2020,17:00:00,3,14,0,1,0,2,1,4,10,3,2,6,1,2
12/12/2020,17:00:00,3,15,0,1,0,3,1,4,10,3,2,7,1,2
12/12/2020,17:00:00,3,16,1,1,1,4,1,4,10,3,2,6,1,2
12/12/2020,17:00:00,3,17,1,1,1,5,1,4,10,3,2,9,1,2
12/12/2020,17:00:00,3,18,1,1,1,6,1,4,10,3,2,8,1,2
12/12/2020,18:00:00,3,13,0,1,0,1,1,4,10,3,2,6,1,2
12/12/2020,18:00:00,3,14,0,1,0,2,1,4,10,3,2,7,1,2
12/12/2020,18:00:00,3,15,0,1,0,3,1,4,10,3,2,8,1,2
12/12/2020,18:00:00,3,16,1,1,1,4,1,4,10,3,2,0,0,2
12/12/2020,18:00:00,3,17,1,1,1,5,1,4,10,3,2,11,1,2
12/12/2020,18:00:00,3,18,1,1,1,6,1,4,10,3,2,6,1,2
12/12/2020,19:00:00,3,13,0,1,0,1,1,4,10,3,2,5,1,2
12/12/2020,19:00:00,3,14,0,1,0,2,1,4,10,3,2,6,1,2
12/12/2020,19:00:00,3,15,0,1,0,3,1,4,10,3,2,9,1,2
12/12/2020,19:00:00,3,16,1,1,1,4,1,4,10,3,2,6,1,2
12/12/2020,19:00:00,3,17,1,1,1,5,1,4,10,3,2,9,1,2
12/12/2020,19:00:00,3,18,1,1,1,6,1,4,10,3,2,6,1,2
12/12/2020,20:00:00,3,13,0,1,0,1,1,4,10,3,2,4,1,2
12/12/2020,20:00:00,3,14,0,1,0,2,1,4,10,3,2,5,1,2
12/12/2020,20:00:00,3,15,0,1,0,3,1,4,10,3,2,9,1,2
12/12/2020,20:00:00,3,16,1,1,1,4,1,4,10,3,2,6,1,2
12/12/2020,20:00:00,3,17,1,1,1,5,1,4,10,3,2,9,1,2
12/12/2020,20:00:00,3,18,1,1,1,6,1,4,10,3,2,7,1,2
12/12/2020,21:00:00,3,13,0,1,0,1,1,4,10,3,2,4,1,2
12/12/2020,21:00:00,3,14,0,1,0,2,1,4,10,3,2,8,1,2
12/12/2020,21:00:00,3,15,0,1,0,3,1,4,10,3,2,9,1,2
12/12/2020,21:00:00,3,16,1,1,1,4,1,4,10,3,2,6,1,2
12/12/2020,21:00:00,3,17,1,1,1,5,1,4,10,3,2,10,1,2
12/12/2020,21:00:00,3,18,1,1,1,6,1,4,10,3,2,6,1,2
12/12/2020,22:00:00,3,13,0,1,0,1,1,4,10,3,2,10,1,2
12/12/2020,22:00:00,3,14,0,1,0,2,1,4,10,3,2,10,1,2
12/12/2020,22:00:00,3,15,0,1,0,3,1,4,10,3,2,10,1,2
12/12/2020,22:00:00,3,16,1,1,1,4,1,4,10,3,2,9,1,2
12/12/2020,22:00:00,3,17,1,1,1,5,1,4,10,3,2,11,1,2
12/12/2020,22:00:00,3,18,1,1,1,6,1,4,10,3,2,8,1,2
12/12/2020,23:00:00,3,13,0,1,0,1,1,4,10,3,2,7,1,2
12/12/2020,23:00:00,3,14,0,1,0,2,1,4,10,3,2,6,1,2
12/12/2020,23:00:00,3,15,0,1,0,3,1,4,10,3,2,7,1,2
12/12/2020,23:00:00,3,16,1,1,1,4,1,4,10,3,2,6,1,2
12/12/2020,23:00:00,3,17,1,1,1,5,1,4,10,3,2,8,1,2
12/12/2020,23:00:00,3,18,1,1,1,6,1,4,10,3,2,7,1,2
13/12/2020,00:00:00,3,13,0,1,0,1,1,4,11,3,2,5,1,2
13/12/2020,00:00:00,3,14,0,1,0,2,1,4,11,3,2,4,1,2
13/12/2020,00:00:00,3,15,0,1,0,3,1,4,11,3,2,7,1,2
13/12/2020,00:00:00,3,16,1,1,1,4,1,4,11,3,2,4,1,2
13/12/2020,00:00:00,3,17,1,1,1,5,1,4,11,3,2,7,1,2
13/12/2020,00:00:00,3,18,1,1,1,6,1,4,11,3,2,6,1,2
13/12/2020,01:00:00,3,13,0,1,0,1,1,4,11,3,2,5,1,2
13/12/2020,01:00:00,3,14,0,1,0,2,1,4,11,3,2,5,1,2
13/12/2020,01:00:00,3,15,0,1,0,3,1,4,11,3,2,5,1,2
13/12/2020,01:00:00,3,16,1,1,1,4,1,4,11,3,2,6,1,2
13/12/2020,01:00:00,3,17,1,1,1,5,1,4,11,3,2,8,1,2
13/12/2020,01:00:00,3,18,1,1,1,6,1,4,11,3,2,7,1,2
13/12/2020,02:00:00,3,13,0,1,0,1,1,4,11,3,2,5,1,2
13/12/2020,02:00:00,3,14,0,1,0,2,1,4,11,3,2,4,1,2
13/12/2020,02:00:00,3,15,0,1,0,3,1,4,11,3,2,6,1,2
13/12/2020,02:00:00,3,16,1,1,1,4,1,4,11,3,2,6,1,2
13/12/2020,02:00:00,3,17,1,1,1,5,1,4,11,3,2,8,1,2
13/12/2020,02:00:00,3,18,1,1,1,6,1,4,11,3,2,7,1,2
13/12/2020,03:00:00,3,13,0,1,0,1,1,4,11,3,2,7,1,2
13/12/2020,03:00:00,3,14,0,1,0,2,1,4,11,3,2,4,1,2
13/12/2020,03:00:00,3,15,0,1,0,3,1,4,11,3,2,5,1,2
13/12/2020,03:00:00,3,16,1,1,1,4,1,4,11,3,2,4,1,2
13/12/2020,03:00:00,3,17,1,1,1,5,1,4,11,3,2,6,1,2
13/12/2020,03:00:00,3,18,1,1,1,6,1,4,11,3,2,8,1,2
13/12/2020,04:00:00,3,13,0,1,0,1,1,4,11,3,2,6,1,2
13/12/2020,04:00:00,3,14,0,1,0,2,1,4,11,3,2,4,1,2
13/12/2020,04:00:00,3,15,0,1,0,3,1,4,11,3,2,6,1,2
13/12/2020,04:00:00,3,16,1,1,1,4,1,4,11,3,2,4,1,2
13/12/2020,04:00:00,3,17,1,1,1,5,1,4,11,3,2,7,1,2
13/12/2020,04:00:00,3,18,1,1,1,6,1,4,11,3,2,7,1,2
13/12/2020,05:00:00,3,13,0,1,0,1,1,4,11,3,2,6,1,2
13/12/2020,05:00:00,3,14,0,1,0,2,1,4,11,3,2,3,1,2
13/12/2020,05:00:00,3,15,0,1,0,3,1,4,11,3,2,6,1,2
13/12/2020,05:00:00,3,16,1,1,1,4,1,4,11,3,2,6,1,2
13/12/2020,05:00:00,3,17,1,1,1,5,1,4,11,3,2,9,1,2
13/12/2020,05:00:00,3,18,1,1,1,6,1,4,11,3,2,4,1,2
13/12/2020,06:00:00,3,13,0,1,0,1,0,4,11,3,2,0,0,2
13/12/2020,06:00:00,3,14,0,1,0,2,0,4,11,3,2,0,0,2
13/12/2020,06:00:00,3,15,0,1,0,3,0,4,11,3,2,0,0,2
13/12/2020,06:00:00,3,16,1,1,1,4,0,4,11,3,2,0,0,2
13/12/2020,06:00:00,3,17,1,1,1,5,0,4,11,3,2,5,1,2
13/12/2020,06:00:00,3,18,1,1,1,6,0,4,11,3,2,0,0,2
13/12/2020,07:00:00,3,13,0,1,0,1,0,4,11,3,2,0,0,2
13/12/2020,07:00:00,3,14,0,1,0,2,0,4,11,3,2,0,0,2
13/12/2020,07:00:00,3,15,0,1,0,3,0,4,11,3,2,0,0,2
13/12/2020,07:00:00,3,16,1,1,1,4,0,4,11,3,2,0,0,2
13/12/2020,07:00:00,3,17,1,1,1,5,0,4,11,3,2,0,0,2
13/12/2020,07:00:00,3,18,1,1,1,6,0,4,11,3,2,0,0,2
13/12/2020,08:00:00,3,13,0,1,0,1,0,4,11,3,2,0,0,2
13/12/2020,08:00:00,3,14,0,1,0,2,0,4,11,3,2,0,0,2
13/12/2020,08:00:00,3,15,0,1,0,3,0,4,11,3,2,0,0,2
13/12/2020,08:00:00,3,16,1,1,1,4,0,4,11,3,2,0,0,2
13/12/2020,08:00:00,3,17,1,1,1,5,0,4,11,3,2,0,0,2
13/12/2020,08:00:00,3,18,1,1,1,6,0,4,11,3,2,0,0,2
13/12/2020,09:00:00,3,13,0,1,0,1,0,4,11,3,2,0,0,2
13/12/2020,09:00:00,3,14,0,1,0,2,0,4,11,3,2,0,0,2
13/12/2020,09:00:00,3,15,0,1,0,3,0,4,11,3,2,0,0,2
13/12/2020,09:00:00,3,16,1,1,1,4,0,4,11,3,2,0,0,2
13/12/2020,09:00:00,3,17,1,1,1,5,0,4,11,3,2,7,1,2
13/12/2020,09:00:00,3,18,1,1,1,6,0,4,11,3,2,0,0,2
13/12/2020,10:00:00,3,13,0,1,0,1,0,4,11,3,2,3,1,2
13/12/2020,10:00:00,3,14,0,1,0,2,0,4,11,3,2,0,0,2
13/12/2020,10:00:00,3,15,0,1,0,3,0,4,11,3,2,0,0,2
13/12/2020,10:00:00,3,16,1,1,1,4,0,4,11,3,2,0,0,2
13/12/2020,10:00:00,3,17,1,1,1,5,0,4,11,3,2,0,0,2
13/12/2020,10:00:00,3,18,1,1,1,6,0,4,11,3,2,0,0,2
13/12/2020,11:00:00,3,13,0,1,0,1,0,4,11,3,2,0,0,2
13/12/2020,11:00:00,3,14,0,1,0,2,0,4,11,3,2,0,0,2
13/12/2020,11:00:00,3,15,0,1,0,3,0,4,11,3,2,0,0,2
13/12/2020,11:00:00,3,16,1,1,1,4,0,4,11,3,2,0,0,2
13/12/2020,11:00:00,3,17,1,1,1,5,0,4,11,3,2,9,1,2
13/12/2020,11:00:00,3,18,1,1,1,6,0,4,11,3,2,0,0,2
13/12/2020,12:00:00,3,13,0,1,0,1,0,4,11,3,2,0,0,2
13/12/2020,12:00:00,3,14,0,1,0,2,0,4,11,3,2,0,0,2
13/12/2020,12:00:00,3,15,0,1,0,3,0,4,11,3,2,0,0,2
13/12/2020,12:00:00,3,16,1,1,1,4,0,4,11,3,2,0,0,2
13/12/2020,12:00:00,3,17,1,1,1,5,0,4,11,3,2,8,1,2
13/12/2020,12:00:00,3,18,1,1,1,6,0,4,11,3,2,0,0,2
13/12/2020,13:00:00,3,13,0,1,0,1,0,4,11,3,2,0,0,2
13/12/2020,13:00:00,3,14,0,1,0,2,0,4,11,3,2,0,0,2
13/12/2020,13:00:00,3,15,0,1,0,3,0,4,11,3,2,0,0,2
13/12/2020,13:00:00,3,16,1,1,1,4,0,4,11,3,2,0,0,2
13/12/2020,13:00:00,3,17,1,1,1,5,0,4,11,3,2,7,1,2
13/12/2020,13:00:00,3,18,1,1,1,6,0,4,11,3,2,0,0,2
13/12/2020,14:00:00,3,13,0,1,0,1,0,4,11,3,2,0,0,2
13/12/2020,14:00:00,3,14,0,1,0,2,0,4,11,3,2,5,1,2
13/12/2020,14:00:00,3,15,0,1,0,3,0,4,11,3,2,0,0,2
13/12/2020,14:00:00,3,16,1,1,1,4,0,4,11,3,2,0,0,2
13/12/2020,14:00:00,3,17,1,1,1,5,0,4,11,3,2,7,1,2
13/12/2020,14:00:00,3,18,1,1,1,6,0,4,11,3,2,0,0,2
13/12/2020,15:00:00,3,13,0,1,0,1,1,4,11,3,2,5,1,2
13/12/2020,15:00:00,3,14,0,1,0,2,1,4,11,3,2,4,1,2
13/12/2020,15:00:00,3,15,0,1,0,3,1,4,11,3,2,8,1,2
13/12/2020,15:00:00,3,16,1,1,1,4,1,4,11,3,2,4,1,2
13/12/2020,15:00:00,3,17,1,1,1,5,1,4,11,3,2,12,1,2
13/12/2020,15:00:00,3,18,1,1,1,6,1,4,11,3,2,12,1,2
13/12/2020,16:00:00,3,13,0,1,0,1,1,4,11,3,2,6,1,2
13/12/2020,16:00:00,3,14,0,1,0,2,1,4,11,3,2,4,1,2
13/12/2020,16:00:00,3,15,0,1,0,3,1,4,11,3,2,5,1,2
13/12/2020,16:00:00,3,16,1,1,1,4,1,4,11,3,2,0,0,2
13/12/2020,16:00:00,3,17,1,1,1,5,1,4,11,3,2,12,1,2
13/12/2020,16:00:00,3,18,1,1,1,6,1,4,11,3,2,0,0,2
13/12/2020,17:00:00,3,13,0,1,0,1,1,4,11,3,2,5,1,2
13/12/2020,17:00:00,3,14,0,1,0,2,1,4,11,3,2,4,1,2
13/12/2020,17:00:00,3,15,0,1,0,3,1,4,11,3,2,7,1,2
13/12/2020,17:00:00,3,16,1,1,1,4,1,4,11,3,2,3,1,2
13/12/2020,17:00:00,3,17,1,1,1,5,1,4,11,3,2,9,1,2
13/12/2020,17:00:00,3,18,1,1,1,6,1,4,11,3,2,0,0,2
13/12/2020,18:00:00,3,13,0,1,0,1,1,4,11,3,2,6,1,2
13/12/2020,18:00:00,3,14,0,1,0,2,1,4,11,3,2,4,1,2
13/12/2020,18:00:00,3,15,0,1,0,3,1,4,11,3,2,4,1,2
13/12/2020,18:00:00,3,16,1,1,1,4,1,4,11,3,2,4,1,2
13/12/2020,18:00:00,3,17,1,1,1,5,1,4,11,3,2,12,1,2
13/12/2020,18:00:00,3,18,1,1,1,6,1,4,11,3,2,0,0,2
13/12/2020,19:00:00,3,13,0,1,0,1,1,4,11,3,2,6,1,2
13/12/2020,19:00:00,3,14,0,1,0,2,1,4,11,3,2,5,1,2
13/12/2020,19:00:00,3,15,0,1,0,3,1,4,11,3,2,6,1,2
13/12/2020,19:00:00,3,16,1,1,1,4,1,4,11,3,2,4,1,2
13/12/2020,19:00:00,3,17,1,1,1,5,1,4,11,3,2,8,1,2
13/12/2020,19:00:00,3,18,1,1,1,6,1,4,11,3,2,0,0,2
13/12/2020,20:00:00,3,13,0,1,0,1,1,4,11,3,2,1,1,2
13/12/2020,20:00:00,3,14,0,1,0,2,1,4,11,3,2,5,1,2
13/12/2020,20:00:00,3,15,0,1,0,3,1,4,11,3,2,6,1,2
13/12/2020,20:00:00,3,16,1,1,1,4,1,4,11,3,2,0,0,2
13/12/2020,20:00:00,3,17,1,1,1,5,1,4,11,3,2,12,1,2
13/12/2020,20:00:00,3,18,1,1,1,6,1,4,11,3,2,0,0,2
13/12/2020,21:00:00,3,13,0,1,0,1,1,4,11,3,2,7,1,2
13/12/2020,21:00:00,3,14,0,1,0,2,1,4,11,3,2,5,1,2
13/12/2020,21:00:00,3,15,0,1,0,3,1,4,11,3,2,5,1,2
13/12/2020,21:00:00,3,16,1,1,1,4,1,4,11,3,2,3,1,2
13/12/2020,21:00:00,3,17,1,1,1,5,1,4,11,3,2,8,1,2
13/12/2020,21:00:00,3,18,1,1,1,6,1,4,11,3,2,0,0,2
13/12/2020,22:00:00,3,13,0,1,0,1,1,4,11,3,2,12,1,2
13/12/2020,22:00:00,3,14,0,1,0,2,1,4,11,3,2,7,1,2
13/12/2020,22:00:00,3,15,0,1,0,3,1,4,11,3,2,10,1,2
13/12/2020,22:00:00,3,16,1,1,1,4,1,4,11,3,2,8,1,2
13/12/2020,22:00:00,3,17,1,1,1,5,1,4,11,3,2,11,1,2
13/12/2020,22:00:00,3,18,1,1,1,6,1,4,11,3,2,11,1,2
13/12/2020,23:00:00,3,13,0,1,0,1,1,4,11,3,2,7,1,2
13/12/2020,23:00:00,3,14,0,1,0,2,1,4,11,3,2,6,1,2
13/12/2020,23:00:00,3,15,0,1,0,3,1,4,11,3,2,4,1,2
13/12/2020,23:00:00,3,16,1,1,1,4,1,4,11,3,2,4,1,2
13/12/2020,23:00:00,3,17,1,1,1,5,1,4,11,3,2,8,1,2
13/12/2020,23:00:00,3,18,1,1,1,6,1,4,11,3,2,7,1,2
14/12/2020,00:00:00,3,13,0,1,0,1,1,4,12,3,2,7,1,2
14/12/2020,00:00:00,3,14,0,1,0,2,1,4,12,3,2,5,1,2
14/12/2020,00:00:00,3,15,0,1,0,3,1,4,12,3,2,7,1,2
14/12/2020,00:00:00,3,16,1,1,1,4,1,4,12,3,2,3,1,2
14/12/2020,00:00:00,3,17,1,1,1,5,1,4,12,3,2,8,1,2
14/12/2020,00:00:00,3,18,1,1,1,6,1,4,12,3,2,6,1,2
14/12/2020,01:00:00,3,13,0,1,0,1,1,4,12,3,2,7,1,2
14/12/2020,01:00:00,3,14,0,1,0,2,1,4,12,3,2,6,1,2
14/12/2020,01:00:00,3,15,0,1,0,3,1,4,12,3,2,6,1,2
14/12/2020,01:00:00,3,16,1,1,1,4,1,4,12,3,2,3,1,2
14/12/2020,01:00:00,3,17,1,1,1,5,1,4,12,3,2,8,1,2
14/12/2020,01:00:00,3,18,1,1,1,6,1,4,12,3,2,3,1,2
14/12/2020,02:00:00,3,13,0,1,0,1,1,4,12,3,2,7,1,2
14/12/2020,02:00:00,3,14,0,1,0,2,1,4,12,3,2,6,1,2
14/12/2020,02:00:00,3,15,0,1,0,3,1,4,12,3,2,4,1,2
14/12/2020,02:00:00,3,16,1,1,1,4,1,4,12,3,2,4,1,2
14/12/2020,02:00:00,3,17,1,1,1,5,1,4,12,3,2,8,1,2
14/12/2020,02:00:00,3,18,1,1,1,6,1,4,12,3,2,4,1,2
14/12/2020,03:00:00,3,13,0,1,0,1,1,4,12,3,2,6,1,2
14/12/2020,03:00:00,3,14,0,1,0,2,1,4,12,3,2,5,1,2
14/12/2020,03:00:00,3,15,0,1,0,3,1,4,12,3,2,6,1,2
14/12/2020,03:00:00,3,16,1,1,1,4,1,4,12,3,2,5,1,2
14/12/2020,03:00:00,3,17,1,1,1,5,1,4,12,3,2,8,1,2
14/12/2020,03:00:00,3,18,1,1,1,6,1,4,12,3,2,4,1,2
14/12/2020,04:00:00,3,13,0,1,0,1,1,4,12,3,2,8,1,2
14/12/2020,04:00:00,3,14,0,1,0,2,1,4,12,3,2,5,1,2
14/12/2020,04:00:00,3,15,0,1,0,3,1,4,12,3,2,5,1,2
14/12/2020,04:00:00,3,16,1,1,1,4,1,4,12,3,2,3,1,2
14/12/2020,04:00:00,3,17,1,1,1,5,1,4,12,3,2,7,1,2
14/12/2020,04:00:00,3,18,1,1,1,6,1,4,12,3,2,4,1,2
14/12/2020,05:00:00,3,13,0,1,0,1,1,4,12,3,2,6,1,2
14/12/2020,05:00:00,3,14,0,1,0,2,1,4,12,3,2,3,1,2
14/12/2020,05:00:00,3,15,0,1,0,3,1,4,12,3,2,6,1,2
14/12/2020,05:00:00,3,16,1,1,1,4,1,4,12,3,2,4,1,2
14/12/2020,05:00:00,3,17,1,1,1,5,1,4,12,3,2,8,1,2
14/12/2020,05:00:00,3,18,1,1,1,6,1,4,12,3,2,4,1,2
14/12/2020,06:00:00,3,13,0,1,0,1,0,4,12,3,2,0,0,2
14/12/2020,06:00:00,3,14,0,1,0,2,0,4,12,3,2,0,0,2
14/12/2020,06:00:00,3,15,0,1,0,3,0,4,12,3,2,0,0,2
14/12/2020,06:00:00,3,16,1,1,1,4,0,4,12,3,2,0,0,2
14/12/2020,06:00:00,3,17,1,1,1,5,0,4,12,3,2,0,0,2
14/12/2020,06:00:00,3,18,1,1,1,6,0,4,12,3,2,0,0,2
14/12/2020,07:00:00,3,13,0,1,0,1,0,4,12,3,2,11,1,2
